platform_code,platform_type,time,latitude,longitude,sst,slp,lon360
6203641,DRIFTING BUOYS (GENERIC),2021-03-13T14:00:00Z,45.0124,-2.6916,12.48,1018.4,357.3084
6203641,DRIFTING BUOYS (GENERIC),2021-03-13T15:00:00Z,45.0136,-2.686,12.48,1018.5,357.314
6203641,DRIFTING BUOYS (GENERIC),2021-03-13T16:00:00Z,45.0143,-2.6792,12.47,1018.7,357.3208
6203641,DRIFTING BUOYS (GENERIC),2021-03-13T17:00:00Z,45.0137,-2.6714,12.47,1018.8,357.3286
6203641,DRIFTING BUOYS (GENERIC),2021-03-13T18:00:00Z,45.0119,-2.6629,12.46,1019.1,357.3371
6203641,DRIFTING BUOYS (GENERIC),2021-03-13T19:00:00Z,45.0087,-2.6548,12.46,1019.8,357.3452
6203641,DRIFTING BUOYS (GENERIC),2021-03-13T20:00:00Z,45.0029,-2.6498,12.46,1020.8,357.3502
6203641,DRIFTING BUOYS (GENERIC),2021-03-13T21:00:00Z,44.9957,-2.6467,12.45,1021.5,357.3533
6203641,DRIFTING BUOYS (GENERIC),2021-03-13T23:00:00Z,44.9829,-2.6454,12.45,1021.8,357.3546
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T00:00:00Z,44.9791,-2.6439,12.45,1022.2,357.3561
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T01:00:00Z,44.9772,-2.6423,12.45,1022.1,357.3577
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T02:00:00Z,44.9759,-2.6393,12.44,1022.6,357.3607
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T03:00:00Z,44.9757,-2.637,12.45,1022.3,357.363
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T04:00:00Z,44.9771,-2.6329,12.44,1022.6,357.3671
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T05:00:00Z,44.9784,-2.6287,12.44,1023.2,357.3713
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T06:00:00Z,44.9795,-2.6231,12.44,1024.0,357.3769
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T07:00:00Z,44.979,-2.6176,12.44,1024.9,357.3824
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T08:00:00Z,44.9776,-2.6111,12.44,1025.6,357.3889
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T09:00:00Z,44.9745,-2.6051,12.46,1026.8,357.3949
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T10:00:00Z,44.9701,-2.6002,12.46,1027.7,357.3998
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T11:00:00Z,44.9656,-2.5967,12.48,1028.2,357.4033
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T11:59:00Z,44.9625,-2.5933,12.52,1028.4,357.4067
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T12:00:00Z,44.9625,-2.5933,12.49,1028.4,357.4067
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T14:00:00Z,44.9593,-2.5869,12.53,1028.1,357.4131
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T15:00:00Z,44.9587,-2.5844,12.54,1028.2,357.4156
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T16:00:00Z,44.9588,-2.5808,12.54,1028.1,357.4192
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T17:00:00Z,44.959,-2.5764,12.53,1028.5,357.4236
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T18:00:00Z,44.9586,-2.5714,12.52,1028.9,357.4286
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T19:00:00Z,44.958,-2.5656,12.47,1029.2,357.4344
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T20:00:00Z,44.9555,-2.5601,12.46,1029.7,357.4399
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T21:00:00Z,44.9516,-2.5555,12.46,1030.0,357.4445
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T22:00:00Z,44.9465,-2.5513,12.47,1030.0,357.4487
6203641,DRIFTING BUOYS (GENERIC),2021-03-14T23:00:00Z,44.942,-2.5474,12.47,1030.1,357.4526
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T00:00:00Z,44.939,-2.544,12.46,1030.0,357.456
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T01:00:00Z,44.9378,-2.5409,12.46,1029.8,357.4591
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T02:00:00Z,44.9377,-2.5366,12.46,1029.5,357.4634
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T03:00:00Z,44.9378,-2.5329,12.46,1028.6,357.4671
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T04:00:00Z,44.938,-2.5299,12.46,1028.4,357.4701
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T05:00:00Z,44.9384,-2.526,12.46,1028.1,357.474
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T06:00:00Z,44.9384,-2.5208,12.45,1028.1,357.4792
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T07:00:00Z,44.9368,-2.5151,12.45,1028.7,357.4849
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T08:00:00Z,44.9341,-2.5108,12.45,1029.2,357.4892
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T09:00:00Z,44.9304,-2.5075,12.46,1030.0,357.4925
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T10:00:00Z,44.9264,-2.5039,12.47,1030.2,357.4961
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T11:00:00Z,44.9235,-2.5007,12.48,1029.9,357.4993
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T12:00:00Z,44.9211,-2.4974,12.5,1029.8,357.5026
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T13:00:00Z,44.9207,-2.4931,12.49,1029.6,357.5069
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T14:00:00Z,44.9204,-2.4876,12.49,1029.3,357.5124
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T15:00:00Z,44.919,-2.4802,12.5,1029.1,357.5198
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T16:00:00Z,44.9163,-2.4736,12.5,1029.0,357.5264
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T17:00:00Z,44.9132,-2.4684,12.5,1029.5,357.5316
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T18:00:00Z,44.9098,-2.4641,12.49,1029.8,357.5359
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T19:00:00Z,44.9061,-2.4618,12.48,1030.3,357.5382
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T20:00:00Z,44.9018,-2.459,12.47,1030.7,357.541
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T21:00:00Z,44.8969,-2.4576,12.46,1031.0,357.5424
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T22:00:00Z,44.892,-2.4571,12.46,1031.6,357.5429
6203641,DRIFTING BUOYS (GENERIC),2021-03-15T23:00:00Z,44.8877,-2.4573,12.46,1032.3,357.5427
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T00:00:00Z,44.8845,-2.4578,12.47,1032.4,357.5422
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T01:00:00Z,44.8823,-2.4574,12.46,1032.1,357.5426
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T02:00:00Z,44.8811,-2.4556,12.45,1031.8,357.5444
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T03:00:00Z,44.8806,-2.4516,12.45,1031.5,357.5484
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T04:00:00Z,44.8796,-2.4456,12.45,1031.3,357.5544
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T05:00:00Z,44.8788,-2.4398,12.46,1031.6,357.5602
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T06:00:00Z,44.8774,-2.4347,12.45,1031.9,357.5653
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T07:00:00Z,44.8751,-2.4295,12.46,1032.4,357.5705
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T08:00:00Z,44.8714,-2.4253,12.46,1033.1,357.5747
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T09:00:00Z,44.8671,-2.4223,12.48,1033.8,357.5777
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T10:00:00Z,44.8629,-2.4201,12.51,1034.3,357.5799
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T11:00:00Z,44.8586,-2.4197,12.56,1034.2,357.5803
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T12:00:00Z,44.8548,-2.421,12.71,1034.0,357.579
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T13:00:00Z,44.8523,-2.4221,12.73,1034.2,357.5779
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T14:00:00Z,44.8507,-2.4219,12.74,1033.7,357.5781
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T15:00:00Z,44.8503,-2.4206,12.75,1033.6,357.5794
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T16:00:00Z,44.8503,-2.4181,12.72,1033.3,357.5819
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T17:00:00Z,44.8502,-2.4145,12.68,1033.1,357.5855
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T18:00:00Z,44.8493,-2.4107,12.68,1033.1,357.5893
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T19:00:00Z,44.8475,-2.4068,12.64,1033.5,357.5932
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T20:00:00Z,44.8449,-2.4028,12.61,1033.2,357.5972
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T21:00:00Z,44.8422,-2.3995,12.57,1034.3,357.6005
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T22:00:00Z,44.8385,-2.3967,12.55,1033.9,357.6033
6203641,DRIFTING BUOYS (GENERIC),2021-03-16T23:00:00Z,44.8337,-2.3952,12.48,1034.2,357.6048
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T00:00:00Z,44.8284,-2.3952,12.49,1033.8,357.6048
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T01:00:00Z,44.8228,-2.3962,12.51,1033.4,357.6038
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T02:00:00Z,44.818,-2.3969,12.48,1032.8,357.6031
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T03:00:00Z,44.814,-2.3973,12.48,1032.2,357.6027
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T04:00:00Z,44.8109,-2.398,12.48,1032.2,357.602
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T05:00:00Z,44.8081,-2.3992,12.48,1032.4,357.6008
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T06:00:00Z,44.8048,-2.4006,12.48,1032.9,357.5994
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T07:00:00Z,44.801,-2.4024,12.47,1033.3,357.5976
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T08:00:00Z,44.7973,-2.4045,12.47,1033.6,357.5955
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T09:00:00Z,44.794,-2.4067,12.5,1034.4,357.5933
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T10:00:00Z,44.7913,-2.4093,12.53,1034.4,357.5907
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T11:00:00Z,44.7895,-2.4128,12.55,1034.5,357.5872
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T12:00:00Z,44.7883,-2.4152,12.58,1034.3,357.5848
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T12:58:00Z,44.7866,-2.4166,12.67,1032.7,357.5834
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T13:00:00Z,44.7866,-2.4166,12.63,1033.7,357.5834
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T15:00:00Z,44.7825,-2.4188,12.66,1032.5,357.5812
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T16:00:00Z,44.7803,-2.4195,12.63,1032.0,357.5805
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T17:00:00Z,44.7775,-2.4197,12.62,1031.6,357.5803
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T18:00:00Z,44.7742,-2.4204,12.6,1031.4,357.5796
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T19:00:00Z,44.7707,-2.4215,12.58,1031.4,357.5785
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T20:00:00Z,44.7654,-2.4227,12.56,1031.5,357.5773
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T21:00:00Z,44.7593,-2.4238,12.56,1031.4,357.5762
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T22:00:00Z,44.7521,-2.4272,12.56,1030.5,357.5728
6203641,DRIFTING BUOYS (GENERIC),2021-03-17T23:00:00Z,44.746,-2.433,12.53,1030.6,357.567
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T00:00:00Z,44.741,-2.4414,12.52,1029.9,357.5586
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T01:00:00Z,44.7376,-2.4502,12.5,1029.5,357.5498
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T02:00:00Z,44.7355,-2.4605,12.48,1029.3,357.5395
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T03:00:00Z,44.7354,-2.4713,12.47,1028.7,357.5287
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T04:00:00Z,44.7384,-2.4795,12.46,1028.5,357.5205
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T05:00:00Z,44.7429,-2.4841,12.46,1028.4,357.5159
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T06:00:00Z,44.7474,-2.4867,12.46,1028.7,357.5133
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T07:00:00Z,44.7507,-2.4866,12.46,1029.0,357.5134
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T08:00:00Z,44.753,-2.486,12.44,1028.9,357.514
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T09:00:00Z,44.7545,-2.4837,12.45,1029.4,357.5163
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T10:00:00Z,44.7547,-2.48,12.46,1029.8,357.52
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T11:00:00Z,44.7536,-2.4761,12.48,1029.4,357.5239
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T12:00:00Z,44.7517,-2.4737,12.48,1029.0,357.5263
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T13:00:00Z,44.7484,-2.4721,12.51,1028.5,357.5279
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T14:00:00Z,44.7439,-2.4727,12.53,1027.7,357.5273
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T15:00:00Z,44.7387,-2.4738,12.53,1027.2,357.5262
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T16:00:00Z,44.7324,-2.4773,12.52,1026.3,357.5227
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T17:00:00Z,44.7255,-2.484,12.5,1025.9,357.516
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T18:00:00Z,44.7202,-2.4941,12.49,1025.8,357.5059
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T19:00:00Z,44.7178,-2.5057,12.48,1025.6,357.4943
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T20:00:00Z,44.7181,-2.5181,12.49,1025.5,357.4819
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T21:00:00Z,44.7213,-2.5285,12.49,1025.6,357.4715
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T22:00:00Z,44.7253,-2.5362,12.49,1025.2,357.4638
6203641,DRIFTING BUOYS (GENERIC),2021-03-18T23:00:00Z,44.7299,-2.5421,12.48,1024.9,357.4579
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T00:00:00Z,44.7343,-2.5465,12.48,1024.2,357.4535
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T01:00:00Z,44.7387,-2.5481,12.48,1023.5,357.4519
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T02:00:00Z,44.7418,-2.5469,12.47,1022.7,357.4531
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T03:00:00Z,44.7429,-2.5449,12.48,1021.7,357.4551
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T04:00:00Z,44.7426,-2.5438,12.47,1021.1,357.4562
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T05:00:00Z,44.7405,-2.5438,12.47,1020.5,357.4562
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T06:00:00Z,44.7379,-2.5459,12.47,1019.9,357.4541
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T07:00:00Z,44.7352,-2.5494,12.47,1019.1,357.4506
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T08:00:00Z,44.7326,-2.5532,12.46,1018.5,357.4468
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T09:00:00Z,44.7305,-2.5586,12.46,1018.3,357.4414
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T10:00:00Z,44.7288,-2.5657,12.46,1018.6,357.4343
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T11:00:00Z,44.728,-2.5755,12.46,1018.9,357.4245
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T11:59:00Z,44.729,-2.5867,12.47,1019.7,357.4133
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T12:00:00Z,44.729,-2.5867,12.47,1019.3,357.4133
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T13:59:00Z,44.735,-2.6067,12.47,1020.1,357.3933
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T14:00:00Z,44.735,-2.6067,12.47,1019.8,357.3933
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T16:00:00Z,44.7448,-2.6197,12.46,1020.5,357.3803
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T17:00:00Z,44.7496,-2.6235,12.45,1020.8,357.3765
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T18:00:00Z,44.7533,-2.6253,12.44,1021.2,357.3747
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T19:00:00Z,44.7564,-2.6252,12.44,1021.8,357.3748
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T20:00:00Z,44.758,-2.6259,12.42,1022.6,357.3741
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T21:00:00Z,44.7587,-2.6275,12.42,1023.4,357.3725
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T21:59:00Z,44.7594,-2.6312,12.4,1024.7,357.3688
6203641,DRIFTING BUOYS (GENERIC),2021-03-19T22:00:00Z,44.7594,-2.6312,12.41,1024.2,357.3688
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T01:00:00Z,44.7578,-2.6407,12.4,1025.7,357.3593
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T02:00:00Z,44.7566,-2.646,12.4,1026.0,357.354
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T05:59:00Z,44.7596,-2.6616,12.39,1028.1,357.3384
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T06:00:00Z,44.7596,-2.6616,12.39,1027.2,357.3384
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T08:00:00Z,44.7612,-2.6629,12.43,1028.6,357.3371
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T09:00:00Z,44.7606,-2.6629,12.43,1029.2,357.3371
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T10:00:00Z,44.7596,-2.6657,12.43,1029.8,357.3343
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T11:00:00Z,44.7595,-2.6696,12.44,1030.0,357.3304
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T12:00:00Z,44.7599,-2.673,12.44,1030.1,357.327
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T12:58:00Z,44.76,-2.6752,12.45,1029.4,357.3248
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T13:00:00Z,44.76,-2.6752,12.45,1029.9,357.3248
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T15:00:00Z,44.7599,-2.6805,12.45,1029.4,357.3195
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T16:00:00Z,44.7603,-2.6816,12.45,1029.0,357.3184
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T17:00:00Z,44.76,-2.6816,12.43,1028.6,357.3184
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T18:00:00Z,44.7598,-2.6808,12.41,1028.8,357.3192
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T19:00:00Z,44.7587,-2.6788,12.42,1029.1,357.3212
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T20:00:00Z,44.7569,-2.6769,12.41,1029.1,357.3231
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T21:00:00Z,44.7544,-2.6763,12.41,1029.7,357.3237
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T22:00:00Z,44.7518,-2.6778,12.4,1029.6,357.3222
6203641,DRIFTING BUOYS (GENERIC),2021-03-20T23:00:00Z,44.7495,-2.682,12.41,1029.6,357.318
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T00:00:00Z,44.7479,-2.6869,12.4,1029.5,357.3131
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T01:00:00Z,44.7473,-2.6916,12.41,1029.5,357.3084
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T02:00:00Z,44.7479,-2.6961,12.4,1029.3,357.3039
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T03:00:00Z,44.7496,-2.6992,12.41,1028.6,357.3008
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T04:00:00Z,44.7522,-2.7006,12.4,1028.6,357.2994
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T05:00:00Z,44.7546,-2.7004,12.4,1028.5,357.2996
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T06:00:00Z,44.7563,-2.6973,12.4,1028.8,357.3027
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T07:00:00Z,44.7571,-2.6928,12.4,1029.2,357.3072
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T08:00:00Z,44.7568,-2.6882,12.41,1029.4,357.3118
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T09:00:00Z,44.7554,-2.6836,12.42,1029.7,357.3164
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T10:00:00Z,44.7531,-2.681,12.46,1029.8,357.319
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T11:00:00Z,44.7503,-2.6796,12.45,1029.7,357.3204
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T12:00:00Z,44.7483,-2.6798,12.49,1029.7,357.3202
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T13:00:00Z,44.7466,-2.6796,12.51,1029.0,357.3204
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T14:00:00Z,44.7455,-2.6786,12.54,1028.6,357.3214
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T15:00:00Z,44.7449,-2.677,12.54,1027.9,357.323
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T16:00:00Z,44.7437,-2.6758,12.51,1027.4,357.3242
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T17:00:00Z,44.7428,-2.6749,12.48,1027.4,357.3251
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T18:00:00Z,44.7419,-2.6743,12.49,1027.5,357.3257
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T19:00:00Z,44.7414,-2.6746,12.47,1027.4,357.3254
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T20:00:00Z,44.7413,-2.6752,12.47,1027.7,357.3248
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T21:00:00Z,44.7413,-2.675,12.47,1027.7,357.325
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T22:00:00Z,44.7418,-2.6751,12.46,1027.6,357.3249
6203641,DRIFTING BUOYS (GENERIC),2021-03-21T23:00:00Z,44.7436,-2.6757,12.44,1027.3,357.3243
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T00:00:00Z,44.7451,-2.6761,12.45,1027.2,357.3239
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T01:00:00Z,44.747,-2.6754,12.44,1027.0,357.3246
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T02:00:00Z,44.7486,-2.6731,12.43,1026.8,357.3269
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T03:00:00Z,44.7498,-2.6694,12.42,1026.4,357.3306
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T04:00:00Z,44.7504,-2.6648,12.43,1026.4,357.3352
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T05:00:00Z,44.7501,-2.6603,12.42,1026.4,357.3397
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T06:00:00Z,44.7483,-2.6561,12.41,1026.4,357.3439
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T07:00:00Z,44.7466,-2.6524,12.4,1026.5,357.3476
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T08:00:00Z,44.7447,-2.6486,12.42,1026.7,357.3514
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T09:00:00Z,44.743,-2.6457,12.43,1026.9,357.3543
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T10:00:00Z,44.7411,-2.6434,12.48,1027.1,357.3566
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T11:00:00Z,44.7393,-2.6431,12.53,1027.0,357.3569
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T12:00:00Z,44.7388,-2.6438,12.58,1027.0,357.3562
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T13:00:00Z,44.7391,-2.6445,12.63,1026.6,357.3555
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T14:00:00Z,44.74,-2.6445,12.67,1026.3,357.3555
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T15:00:00Z,44.7413,-2.6432,12.73,1026.0,357.3568
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T16:00:00Z,44.7425,-2.6406,12.75,1025.9,357.3594
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T17:00:00Z,44.7438,-2.6368,12.67,1025.6,357.3632
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T18:00:00Z,44.7446,-2.6315,12.59,1025.7,357.3685
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T19:00:00Z,44.745,-2.6255,12.55,1025.8,357.3745
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T20:00:00Z,44.7441,-2.6199,12.5,1026.0,357.3801
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T21:00:00Z,44.7427,-2.6149,12.49,1025.9,357.3851
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T22:00:00Z,44.7409,-2.6106,12.49,1025.8,357.3894
6203641,DRIFTING BUOYS (GENERIC),2021-03-22T23:00:00Z,44.7398,-2.6072,12.49,1025.8,357.3928
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T00:00:00Z,44.7386,-2.6042,12.47,1025.3,357.3958
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T01:00:00Z,44.7379,-2.6028,12.47,1025.1,357.3972
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T02:00:00Z,44.7381,-2.6017,12.46,1024.8,357.3983
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T03:00:00Z,44.7389,-2.6,12.45,1024.5,357.4
6203641,DRIFTING BUOYS (GENERIC),2021-03-23T04:00:00Z,44.7397,-2.5977,12.43,1024.2,357.4023
